id,from,to,airline,departure,arrival,price
1414,CPT,JNB,CemAir Pty,1742643000,1742650200,2280
1415,CPT,JNB,Airlink,1742619000,1742626500,2441
1416,CPT,JNB,South African,1742638500,1742645700,2501
1417,CPT,JNB,South African,1742647200,1742654400,2501
1418,CPT,JNB,South African,1742621100,1742628300,2984
1419,CPT,JNB,South African,1742651400,1742658600,2984
1420,CPT,JNB,Airlink,1742628000,1742635500,3591
1421,CPT,JNB,Airlink,1742644800,1742652300,4154
1422,CPT,JNB,FlySafair,1742701500,1742709000,2062
1423,CPT,JNB,FlySafair,1742701800,1742709300,2062
1424,CPT,JNB,LIFT Airline,1742706000,1742713200,2605
1425,CPT,JNB,CemAir Pty,1742709600,1742716800,2798
1426,CPT,JNB,FlySafair,1742706300,1742713800,2662
1427,CPT,JNB,FlySafair,1742712600,1742720100,2862
1428,CPT,JNB,FlySafair,1742714700,1742722200,2862
1429,CPT,JNB,FlySafair,1742755200,1742762700,3062
1430,CPT,JNB,FlySafair,1742756100,1742763600,3062
1431,CPT,JNB,Airlink,1742702700,1742710200,3108
1432,CPT,JNB,Airlink,1742705400,1742712900,3108
1433,CPT,JNB,Airlink,1742711400,1742718900,3108
1434,CPT,JNB,FlySafair,1742719800,1742727300,3262
1435,CPT,JNB,CemAir Pty,1742719500,1742726700,3315
1436,CPT,JNB,LIFT Airline,1742716800,1742724000,3345
1437,CPT,JNB,LIFT Airline,1742720400,1742727600,3345
1438,CPT,JNB,South African,1742707500,1742714700,3444
1439,CPT,JNB,FlySafair,1742716800,1742724300,3462
1440,CPT,JNB,FlySafair,1742722800,1742730300,3462
1441,CPT,JNB,FlySafair,1742750100,1742757600,3462
1442,CPT,JNB,CemAir Pty,1742729400,1742736600,3545
1443,CPT,JNB,CemAir Pty,1742740200,1742747400,3545
1444,CPT,JNB,FlySafair,1742727300,1742734800,3662
1445,CPT,JNB,FlySafair,1742728200,1742736000,3662
1446,CPT,JNB,FlySafair,1742735400,1742742900,3662
1447,CPT,JNB,FlySafair,1742735700,1742743200,3662
1448,CPT,JNB,FlySafair,1742737200,1742744700,3662
1449,CPT,JNB,FlySafair,1742743200,1742750700,3662
1450,CPT,JNB,FlySafair,1742745000,1742752500,3662
1451,CPT,JNB,FlySafair,1742745900,1742753400,3662
1452,CPT,JNB,LIFT Airline,1742727600,1742734800,3750
1453,CPT,JNB,LIFT Airline,1742738400,1742745600,3750
1454,CPT,JNB,LIFT Airline,1742742000,1742749200,3750
1455,CPT,JNB,LIFT Airline,1742749200,1742756400,3750
1456,CPT,JNB,South African,1742751000,1742758200,3847
1457,CPT,JNB,South African,1742754000,1742761200,3847
1458,CPT,JNB,Airlink,1742714400,1742721900,4154
1459,CPT,JNB,Airlink,1742736000,1742743500,4154
1460,CPT,JNB,Airlink,1742746200,1742753700,4154
1461,CPT,JNB,South African,1742710200,1742717400,4560
1462,CPT,JNB,South African,1742716800,1742724000,4560
1463,CPT,JNB,South African,1742724900,1742732100,4560
1464,CPT,JNB,South African,1742727900,1742735100,4560
1465,CPT,JNB,South African,1742733600,1742740800,4560
1466,CPT,JNB,South African,1742737800,1742745000,4560
1467,CPT,JNB,FlySafair,1742701500,1742709000,2062
1468,CPT,JNB,FlySafair,1742701800,1742709300,2062
1469,CPT,JNB,LIFT Airline,1742706000,1742713200,2605
1470,CPT,JNB,FlySafair,1742706300,1742713800,2662
1471,CPT,JNB,FlySafair,1742712600,1742720100,2862
1472,CPT,JNB,FlySafair,1742714700,1742722200,2862
1473,CPT,JNB,FlySafair,1742755200,1742762700,3062
1474,CPT,JNB,FlySafair,1742756100,1742763600,3062
1475,CPT,JNB,Airlink,1742702700,1742710200,3108
1476,CPT,JNB,Airlink,1742705400,1742712900,3108
1477,CPT,JNB,Airlink,1742711400,1742718900,3108
1478,CPT,JNB,FlySafair,1742719800,1742727300,3262
1479,CPT,JNB,CemAir Pty,1742719500,1742726700,3315
1480,CPT,JNB,LIFT Airline,1742716800,1742724000,3345
1481,CPT,JNB,LIFT Airline,1742720400,1742727600,3345
1482,CPT,JNB,South African,1742707500,1742714700,3444
1483,CPT,JNB,FlySafair,1742716800,1742724300,3462
1484,CPT,JNB,FlySafair,1742722800,1742730300,3462
1485,CPT,JNB,FlySafair,1742750100,1742757600,3462
1486,CPT,JNB,CemAir Pty,1742729400,1742736600,3545
1487,CPT,JNB,CemAir Pty,1742740200,1742747400,3545
1488,CPT,JNB,FlySafair,1742727300,1742734800,3662
1489,CPT,JNB,FlySafair,1742728200,1742736000,3662
1490,CPT,JNB,FlySafair,1742735400,1742742900,3662
1491,CPT,JNB,FlySafair,1742735700,1742743200,3662
1492,CPT,JNB,FlySafair,1742737200,1742744700,3662
1493,CPT,JNB,FlySafair,1742743200,1742750700,3662
1494,CPT,JNB,FlySafair,1742745000,1742752500,3662
1495,CPT,JNB,FlySafair,1742745900,1742753400,3662
1496,CPT,JNB,LIFT Airline,1742727600,1742734800,3750
1497,CPT,JNB,LIFT Airline,1742738400,1742745600,3750
1498,CPT,JNB,LIFT Airline,1742742000,1742749200,3750
1499,CPT,JNB,LIFT Airline,1742749200,1742756400,3750
1500,CPT,JNB,South African,1742751000,1742758200,3847
1501,CPT,JNB,South African,1742754000,1742761200,3847
1502,CPT,JNB,Airlink,1742714400,1742721900,4154
1503,CPT,JNB,Airlink,1742736000,1742743500,4154
1504,CPT,JNB,Airlink,1742746200,1742753700,4154
1505,CPT,JNB,South African,1742710200,1742717400,4560
1506,CPT,JNB,South African,1742716800,1742724000,4560
1507,CPT,JNB,South African,1742724900,1742732100,4560
1508,CPT,JNB,South African,1742727900,1742735100,4560
1509,CPT,JNB,South African,1742733600,1742740800,4560
1510,CPT,JNB,South African,1742737800,1742745000,4560
1511,CPT,JNB,Airlink,1742832600,1742840100,1578
1512,CPT,JNB,LIFT Airline,1742835600,1742842800,2000
1513,CPT,JNB,FlySafair,1742827200,1742834700,2212
1514,CPT,JNB,FlySafair,1742821800,1742829300,2362
1515,CPT,JNB,FlySafair,1742822100,1742829600,2362
1516,CPT,JNB,FlySafair,1742826000,1742833500,2362
1517,CPT,JNB,FlySafair,1742829900,1742837400,2362
1518,CPT,JNB,FlySafair,1742832300,1742839800,2362
1519,CPT,JNB,FlySafair,1742836500,1742844000,2362
1520,CPT,JNB,LIFT Airline,1742790600,1742797800,2390
1521,CPT,JNB,LIFT Airline,1742824800,1742832000,2390
1522,CPT,JNB,LIFT Airline,1742828400,1742835600,2390
1523,CPT,JNB,South African,1742837400,1742844600,2501
1524,CPT,JNB,South African,1742840400,1742847600,2501
1525,CPT,JNB,FlySafair,1742809500,1742817000,2512
1526,CPT,JNB,FlySafair,1742810400,1742817900,2512
1527,CPT,JNB,FlySafair,1742819100,1742826600,2512
1528,CPT,JNB,LIFT Airline,1742806800,1742814000,2605
1529,CPT,JNB,South African,1742829600,1742836800,2639
1530,CPT,JNB,South African,1742832300,1742839500,2639
1531,CPT,JNB,FlySafair,1742788200,1742795700,2662
1532,CPT,JNB,FlySafair,1742789700,1742797200,2662
1533,CPT,JNB,FlySafair,1742804100,1742811600,2662
1534,CPT,JNB,FlySafair,1742806200,1742813700,2662
1535,CPT,JNB,FlySafair,1742814600,1742822100,2662
1536,CPT,JNB,FlySafair,1742838600,1742846100,2662
1537,CPT,JNB,LIFT Airline,1742814000,1742821200,2825
1538,CPT,JNB,FlySafair,1742787900,1742795400,2862
1539,CPT,JNB,FlySafair,1742799000,1742806500,2862
1540,CPT,JNB,South African,1742791200,1742798400,2984
1541,CPT,JNB,South African,1742803200,1742810400,2984
1542,CPT,JNB,South African,1742806800,1742814000,2984
1543,CPT,JNB,LIFT Airline,1742801400,1742808600,3045
1544,CPT,JNB,FlySafair,1742792400,1742799900,3062
1545,CPT,JNB,FlySafair,1742801100,1742808600,3062
1546,CPT,JNB,CemAir Pty,1742808300,1742815500,3143
1547,CPT,JNB,CemAir Pty,1742817600,1742824800,3143
1548,CPT,JNB,CemAir Pty,1742827200,1742834400,3143
1549,CPT,JNB,CemAir Pty,1742836500,1742843700,3143
1550,CPT,JNB,CemAir Pty,1742789400,1742796600,3315
1551,CPT,JNB,South African,1742799300,1742806500,3444
1552,CPT,JNB,South African,1742811300,1742818500,3444
1553,CPT,JNB,Airlink,1742791800,1742799300,3591
1554,CPT,JNB,South African,1742788800,1742796000,3847
1555,CPT,JNB,South African,1742820000,1742827200,3847
1556,CPT,JNB,South African,1742824500,1742831700,3847
1557,CPT,JNB,Airlink,1742789100,1742796600,4154
1558,CPT,JNB,Airlink,1742800800,1742808300,4154
1559,CPT,JNB,Airlink,1742817600,1742825100,4154
1560,CPT,JNB,Airlink,1742832600,1742840100,1578
1561,CPT,JNB,LIFT Airline,1742835600,1742842800,2000
1562,CPT,JNB,FlySafair,1742821800,1742829300,2362
1563,CPT,JNB,FlySafair,1742822100,1742829600,2362
1564,CPT,JNB,FlySafair,1742826000,1742833500,2362
1565,CPT,JNB,FlySafair,1742829900,1742837400,2362
1566,CPT,JNB,FlySafair,1742832300,1742839800,2362
1567,CPT,JNB,FlySafair,1742836500,1742844000,2362
1568,CPT,JNB,LIFT Airline,1742790600,1742797800,2390
1569,CPT,JNB,LIFT Airline,1742824800,1742832000,2390
1570,CPT,JNB,LIFT Airline,1742828400,1742835600,2390
1571,CPT,JNB,South African,1742837400,1742844600,2501
1572,CPT,JNB,South African,1742840400,1742847600,2501
1573,CPT,JNB,FlySafair,1742809500,1742817000,2512
1574,CPT,JNB,FlySafair,1742810400,1742817900,2512
1575,CPT,JNB,FlySafair,1742819100,1742826600,2512
1576,CPT,JNB,LIFT Airline,1742806800,1742814000,2605
1577,CPT,JNB,South African,1742829600,1742836800,2639
1578,CPT,JNB,South African,1742832300,1742839500,2639
1579,CPT,JNB,FlySafair,1742788200,1742795700,2662
1580,CPT,JNB,FlySafair,1742789700,1742797200,2662
1581,CPT,JNB,FlySafair,1742804100,1742811600,2662
1582,CPT,JNB,FlySafair,1742806200,1742813700,2662
1583,CPT,JNB,FlySafair,1742814600,1742822100,2662
1584,CPT,JNB,FlySafair,1742838600,1742846100,2662
1585,CPT,JNB,LIFT Airline,1742814000,1742821200,2825
1586,CPT,JNB,FlySafair,1742787900,1742795400,2862
1587,CPT,JNB,FlySafair,1742799000,1742806500,2862
1588,CPT,JNB,South African,1742791200,1742798400,2984
1589,CPT,JNB,South African,1742803200,1742810400,2984
1590,CPT,JNB,South African,1742806800,1742814000,2984
1591,CPT,JNB,LIFT Airline,1742801400,1742808600,3045
1592,CPT,JNB,FlySafair,1742792400,1742799900,3062
1593,CPT,JNB,FlySafair,1742801100,1742808600,3062
1594,CPT,JNB,CemAir Pty,1742808300,1742815500,3143
1595,CPT,JNB,CemAir Pty,1742817600,1742824800,3143
1596,CPT,JNB,CemAir Pty,1742827200,1742834400,3143
1597,CPT,JNB,CemAir Pty,1742836500,1742843700,3143
1598,CPT,JNB,CemAir Pty,1742789400,1742796600,3315
1599,CPT,JNB,South African,1742799300,1742806500,3444
1600,CPT,JNB,South African,1742811300,1742818500,3444
1601,CPT,JNB,Airlink,1742791800,1742799300,3591
1602,CPT,JNB,South African,1742788800,1742796000,3847
1603,CPT,JNB,South African,1742820000,1742827200,3847
1604,CPT,JNB,South African,1742824500,1742831700,3847
1605,CPT,JNB,Airlink,1742789100,1742796600,4154
1606,CPT,JNB,Airlink,1742800800,1742808300,4154
1607,CPT,JNB,Airlink,1742817600,1742825100,4154
1608,CPT,JNB,FlySafair,1742929500,1742937000,1162
1609,CPT,JNB,LIFT Airline,1742922000,1742929200,1455
1610,CPT,JNB,South African,1742918700,1742925900,1466
1611,CPT,JNB,FlySafair,1742925000,1742932500,1262
1612,CPT,JNB,FlySafair,1742922900,1742930400,1362
1613,CPT,JNB,LIFT Airline,1742877000,1742884200,1455
1614,CPT,JNB,FlySafair,1742913600,1742921100,1462
1615,CPT,JNB,South African,1742923800,1742931000,1466
1616,CPT,JNB,South African,1742926800,1742934000,1466
1617,CPT,JNB,FlySafair,1742908500,1742916000,1562
1618,CPT,JNB,FlySafair,1742912400,1742919900,1562
1619,CPT,JNB,Airlink,1742919000,1742926500,1578
1620,CPT,JNB,LIFT Airline,1742893200,1742900400,1625
1621,CPT,JNB,LIFT Airline,1742900400,1742907600,1625
1622,CPT,JNB,LIFT Airline,1742914800,1742922000,1625
1623,CPT,JNB,South African,1742877600,1742884800,1661
1624,CPT,JNB,South African,1742889600,1742896800,1661
1625,CPT,JNB,South African,1742893200,1742900400,1661
1626,CPT,JNB,South African,1742897700,1742904900,1661
1627,CPT,JNB,South African,1742916000,1742923200,1661
1628,CPT,JNB,FlySafair,1742887500,1742895000,1662
1629,CPT,JNB,FlySafair,1742892600,1742900100,1662
1630,CPT,JNB,FlySafair,1742896800,1742904300,1662
1631,CPT,JNB,FlySafair,1742901000,1742908500,1662
1632,CPT,JNB,FlySafair,1742906100,1742913600,1662
1633,CPT,JNB,FlySafair,1742908200,1742915700,1662
1634,CPT,JNB,FlySafair,1742916300,1742923800,1662
1635,CPT,JNB,FlySafair,1742885400,1742892900,1762
1636,CPT,JNB,FlySafair,1742890500,1742898000,1762
1637,CPT,JNB,CemAir Pty,1742902200,1742909400,1763
1638,CPT,JNB,LIFT Airline,1742887800,1742895000,1805
1639,CPT,JNB,LIFT Airline,1742911200,1742918400,1805
1640,CPT,JNB,FlySafair,1742876100,1742883600,1912
1641,CPT,JNB,FlySafair,1742895900,1742903400,1912
1642,CPT,JNB,FlySafair,1742874300,1742881800,2062
1643,CPT,JNB,FlySafair,1742878800,1742886300,2062
1644,CPT,JNB,South African,1742875200,1742882400,2501
1645,CPT,JNB,South African,1742906400,1742913600,2501
1646,CPT,JNB,CemAir Pty,1742878800,1742886000,2625
1647,CPT,JNB,South African,1742910900,1742918100,2639
1648,CPT,JNB,South African,1742885700,1742892900,2984
1649,CPT,JNB,Airlink,1742875500,1742883000,3108
1650,CPT,JNB,Airlink,1742878200,1742885700,3108
1651,CPT,JNB,Airlink,1742908800,1742916300,3108
1652,CPT,JNB,Airlink,1742887200,1742894700,3591
1653,CPT,JNB,FlySafair,1742929500,1742937000,1162
1654,CPT,JNB,LIFT Airline,1742922000,1742929200,1455
1655,CPT,JNB,FlySafair,1742925000,1742932500,1262
1656,CPT,JNB,FlySafair,1742922900,1742930400,1362
1657,CPT,JNB,LIFT Airline,1742877000,1742884200,1455
1658,CPT,JNB,FlySafair,1742913600,1742921100,1462
1659,CPT,JNB,South African,1742923800,1742931000,1466
1660,CPT,JNB,South African,1742926800,1742934000,1466
1661,CPT,JNB,FlySafair,1742908500,1742916000,1562
1662,CPT,JNB,FlySafair,1742912400,1742919900,1562
1663,CPT,JNB,Airlink,1742919000,1742926500,1578
1664,CPT,JNB,LIFT Airline,1742893200,1742900400,1625
1665,CPT,JNB,LIFT Airline,1742900400,1742907600,1625
1666,CPT,JNB,LIFT Airline,1742914800,1742922000,1625
1667,CPT,JNB,South African,1742877600,1742884800,1661
1668,CPT,JNB,South African,1742889600,1742896800,1661
1669,CPT,JNB,South African,1742893200,1742900400,1661
1670,CPT,JNB,South African,1742897700,1742904900,1661
1671,CPT,JNB,South African,1742916000,1742923200,1661
1672,CPT,JNB,FlySafair,1742887500,1742895000,1662
1673,CPT,JNB,FlySafair,1742892600,1742900100,1662
1674,CPT,JNB,FlySafair,1742896800,1742904300,1662
1675,CPT,JNB,FlySafair,1742901000,1742908500,1662
1676,CPT,JNB,FlySafair,1742906100,1742913600,1662
1677,CPT,JNB,FlySafair,1742908200,1742915700,1662
1678,CPT,JNB,FlySafair,1742916300,1742923800,1662
1679,CPT,JNB,FlySafair,1742885400,1742892900,1762
1680,CPT,JNB,FlySafair,1742890500,1742898000,1762
1681,CPT,JNB,CemAir Pty,1742902200,1742909400,1763
1682,CPT,JNB,LIFT Airline,1742887800,1742895000,1805
1683,CPT,JNB,LIFT Airline,1742911200,1742918400,1805
1684,CPT,JNB,FlySafair,1742876100,1742883600,1912
1685,CPT,JNB,FlySafair,1742895900,1742903400,1912
1686,CPT,JNB,FlySafair,1742874300,1742881800,2062
1687,CPT,JNB,FlySafair,1742878800,1742886300,2062
1688,CPT,JNB,South African,1742875200,1742882400,2501
1689,CPT,JNB,South African,1742906400,1742913600,2501
1690,CPT,JNB,CemAir Pty,1742878800,1742886000,2625
1691,CPT,JNB,South African,1742910900,1742918100,2639
1692,CPT,JNB,South African,1742885700,1742892900,2984
1693,CPT,JNB,Airlink,1742875500,1742883000,3108
1694,CPT,JNB,Airlink,1742878200,1742885700,3108
1695,CPT,JNB,Airlink,1742908800,1742916300,3108
1696,CPT,JNB,Airlink,1742887200,1742894700,3591
1697,CPT,JNB,FlySafair,1743011400,1743018900,1362
1698,CPT,JNB,South African,1742976000,1742983200,1661
1699,CPT,JNB,LIFT Airline,1742974200,1742981400,1805
1700,CPT,JNB,FlySafair,1743009300,1743016800,1462
1701,CPT,JNB,South African,1742964000,1742971200,1466
1702,CPT,JNB,South African,1743013200,1743020400,1466
1703,CPT,JNB,FlySafair,1742960700,1742968200,1562
1704,CPT,JNB,FlySafair,1742962500,1742970000,1562
1705,CPT,JNB,FlySafair,1743004200,1743011700,1562
1706,CPT,JNB,FlySafair,1743005100,1743012600,1562
1707,CPT,JNB,South African,1742979600,1742986800,1661
1708,CPT,JNB,South African,1743005100,1743012300,1661
1709,CPT,JNB,South African,1743010200,1743017400,1661
1710,CPT,JNB,FlySafair,1742965200,1742972700,1662
1711,CPT,JNB,FlySafair,1743000000,1743007500,1662
1712,CPT,JNB,FlySafair,1743003300,1743010800,1662
1713,CPT,JNB,FlySafair,1742971800,1742979300,1762
1714,CPT,JNB,FlySafair,1742973900,1742981400,1762
1715,CPT,JNB,FlySafair,1742976900,1742984400,1762
1716,CPT,JNB,FlySafair,1742979000,1742986500,1762
1717,CPT,JNB,FlySafair,1742982300,1742989800,1762
1718,CPT,JNB,FlySafair,1742991900,1742999400,1762
1719,CPT,JNB,FlySafair,1742994600,1743002100,1762
1720,CPT,JNB,FlySafair,1742994900,1743002400,1762
1721,CPT,JNB,FlySafair,1742998800,1743006300,1762
1722,CPT,JNB,LIFT Airline,1742997600,1743004800,1805
1723,CPT,JNB,LIFT Airline,1743001200,1743008400,1805
1724,CPT,JNB,LIFT Airline,1743008400,1743015600,1805
1725,CPT,JNB,Airlink,1742961900,1742969400,1889
1726,CPT,JNB,FlySafair,1742987400,1742994900,1912
1727,CPT,JNB,CemAir Pty,1742965200,1742972400,1935
1728,CPT,JNB,CemAir Pty,1742988600,1742995800,1935
1729,CPT,JNB,LIFT Airline,1742963400,1742970600,2000
1730,CPT,JNB,LIFT Airline,1742979600,1742986800,2000
1731,CPT,JNB,LIFT Airline,1742986800,1742994000,2000
1732,CPT,JNB,FlySafair,1742983200,1742990700,2062
1733,CPT,JNB,Airlink,1742973600,1742981100,2441
1734,CPT,JNB,South African,1742961600,1742968800,2501
1735,CPT,JNB,South African,1742972100,1742979300,2501
1736,CPT,JNB,South African,1742984100,1742991300,2501
1737,CPT,JNB,South African,1742991000,1742998200,2501
1738,CPT,JNB,South African,1742992800,1743000000,2501
1739,CPT,JNB,South African,1742997300,1743004500,2501
1740,CPT,JNB,South African,1743002400,1743009600,2501
1741,CPT,JNB,Airlink,1742964600,1742972100,2763
1742,CPT,JNB,Airlink,1743005400,1743012900,3108
1743,CPT,JNB,Airlink,1742990400,1742997900,4154
1744,CPT,JNB,FlySafair,1743011400,1743018900,1362
1745,CPT,JNB,South African,1742976000,1742983200,1661
1746,CPT,JNB,FlySafair,1743009300,1743016800,1462
1747,CPT,JNB,South African,1742964000,1742971200,1466
1748,CPT,JNB,South African,1743013200,1743020400,1466
1749,CPT,JNB,FlySafair,1742960700,1742968200,1562
1750,CPT,JNB,FlySafair,1742962500,1742970000,1562
1751,CPT,JNB,FlySafair,1743004200,1743011700,1562
1752,CPT,JNB,FlySafair,1743005100,1743012600,1562
1753,CPT,JNB,South African,1742979600,1742986800,1661
1754,CPT,JNB,South African,1743005100,1743012300,1661
1755,CPT,JNB,South African,1743010200,1743017400,1661
1756,CPT,JNB,FlySafair,1742965200,1742972700,1662
1757,CPT,JNB,FlySafair,1743000000,1743007500,1662
1758,CPT,JNB,FlySafair,1743003300,1743010800,1662
1759,CPT,JNB,FlySafair,1742971800,1742979300,1762
1760,CPT,JNB,FlySafair,1742973900,1742981400,1762
1761,CPT,JNB,FlySafair,1742976900,1742984400,1762
1762,CPT,JNB,FlySafair,1742979000,1742986500,1762
1763,CPT,JNB,FlySafair,1742982300,1742989800,1762
1764,CPT,JNB,FlySafair,1742991900,1742999400,1762
1765,CPT,JNB,FlySafair,1742994600,1743002100,1762
1766,CPT,JNB,FlySafair,1742994900,1743002400,1762
1767,CPT,JNB,FlySafair,1742998800,1743006300,1762
1768,CPT,JNB,LIFT Airline,1742997600,1743004800,1805
1769,CPT,JNB,LIFT Airline,1743001200,1743008400,1805
1770,CPT,JNB,LIFT Airline,1743008400,1743015600,1805
1771,CPT,JNB,Airlink,1742961900,1742969400,1889
1772,CPT,JNB,FlySafair,1742987400,1742994900,1912
1773,CPT,JNB,CemAir Pty,1742965200,1742972400,1935
1774,CPT,JNB,CemAir Pty,1742988600,1742995800,1935
1775,CPT,JNB,LIFT Airline,1742963400,1742970600,2000
1776,CPT,JNB,LIFT Airline,1742979600,1742986800,2000
1777,CPT,JNB,LIFT Airline,1742986800,1742994000,2000
1778,CPT,JNB,FlySafair,1742983200,1742990700,2062
1779,CPT,JNB,Airlink,1742973600,1742981100,2441
1780,CPT,JNB,South African,1742961600,1742968800,2501
1781,CPT,JNB,South African,1742972100,1742979300,2501
1782,CPT,JNB,South African,1742984100,1742991300,2501
1783,CPT,JNB,South African,1742991000,1742998200,2501
1784,CPT,JNB,South African,1742992800,1743000000,2501
1785,CPT,JNB,South African,1742997300,1743004500,2501
1786,CPT,JNB,South African,1743002400,1743009600,2501
1787,CPT,JNB,Airlink,1742964600,1742972100,2763
1788,CPT,JNB,Airlink,1743005400,1743012900,3108
1789,CPT,JNB,Airlink,1742990400,1742997900,4154
1790,CPT,JNB,FlySafair,1743097800,1743105300,1762
1791,CPT,JNB,FlySafair,1743086400,1743093900,1912
1792,CPT,JNB,FlySafair,1743089100,1743096600,1912
1793,CPT,JNB,LIFT Airline,1743062400,1743069600,2000
1794,CPT,JNB,FlySafair,1743047100,1743054600,1762
1795,CPT,JNB,FlySafair,1743047400,1743054900,1762
1796,CPT,JNB,LIFT Airline,1743094800,1743102000,2000
1797,CPT,JNB,FlySafair,1743058200,1743065700,2062
1798,CPT,JNB,FlySafair,1743060300,1743067800,2062
1799,CPT,JNB,FlySafair,1743081300,1743088800,2062
1800,CPT,JNB,FlySafair,1743095700,1743103200,2062
1801,CPT,JNB,LIFT Airline,1743084000,1743091200,2185
